date,Temp_C,Humidity_pct,Wind_Speed_kmh
2023-06-23,33.2,50,5.7
2023-06-24,32.3,50,5.6
2023-06-25,26.2,50,7.0
2023-06-26,29.5,50,4.0
2023-06-27,29.8,50,3.1
2023-06-28,30.5,50,5.2
2023-06-29,28.9,50,6.3
2023-06-30,27.7,50,5.0
2023-07-01,30.0,50,5.2
2023-07-02,31.4,50,4.9
2023-07-03,33.0,50,4.7
2023-07-04,32.5,50,7.9
2023-07-05,31.2,50,6.9
2023-07-06,29.7,50,7.6
2023-07-07,30.2,50,6.2
2023-07-08,26.7,50,3.8
2023-07-09,26.6,50,3.9
2023-07-10,27.3,50,2.8
2023-07-11,28.7,50,1.9
2023-07-12,29.7,50,2.6
2023-07-13,30.2,50,4.9
2023-07-14,30.4,50,3.3
2023-07-15,29.7,50,3.4
2023-07-16,29.4,50,3.0
2023-07-17,31.0,50,3.2
2023-07-18,29.6,50,4.1
2023-07-19,31.8,50,5.0
2023-07-20,33.5,50,3.0
2023-07-21,33.8,50,5.3
2023-07-22,33.2,50,9.0
2023-07-23,32.8,50,9.0
2023-07-24,33.2,50,7.7
2023-07-25,32.0,50,6.5
2023-07-26,27.2,50,4.4
2023-07-27,30.0,50,1.8
2023-07-28,29.0,50,3.5
2023-07-29,28.1,50,4.6
2023-07-30,30.5,50,5.7
2023-07-31,31.3,50,7.1
2023-08-01,32.2,50,10.3
2023-08-02,31.6,50,10.4
2023-08-03,30.9,50,7.5
2023-08-04,29.0,50,4.6
2023-08-05,29.9,50,3.9
2023-08-06,31.4,50,10.9
2023-08-07,30.5,50,12.2
2023-08-08,31.2,50,13.9
2023-08-09,31.3,50,11.7
2023-08-10,31.3,50,8.3
2023-08-11,31.4,50,7.7
2023-08-12,31.8,50,13.1
2023-08-13,31.4,50,12.3
2023-08-14,31.2,50,6.6
2023-08-15,30.0,50,4.3
2023-08-16,31.7,50,4.8
2023-08-17,32.6,50,8.2
2023-08-18,32.8,50,6.0
2023-08-19,30.5,50,3.2
2023-08-20,32.6,50,4.6
2023-08-21,33.4,50,3.9
2023-08-22,31.7,50,6.7
2023-08-23,27.6,50,7.6
2023-08-24,29.0,50,7.1
2023-08-25,31.1,50,9.3
2023-08-26,31.4,50,11.5
2023-08-27,31.2,50,12.8
2023-08-28,30.9,50,10.6
2023-08-29,31.9,50,8.0
2023-08-30,32.3,50,7.3
2023-08-31,32.1,50,6.1
2023-09-01,32.3,50,6.5
2023-09-02,32.9,50,8.4
2023-09-03,32.7,50,8.6
2023-09-04,32.2,50,7.0
2023-09-05,31.9,50,3.7
2023-09-06,32.0,50,3.7
2023-09-07,31.9,50,3.6
2023-09-08,30.9,50,4.6
2023-09-09,26.9,50,7.3
2023-09-10,26.3,50,7.6
2023-09-11,28.4,50,5.0
2023-09-12,29.5,50,3.2
2023-09-13,30.8,50,2.9
2023-09-14,31.7,50,3.4
2023-09-15,29.6,50,4.7
2023-09-16,28.4,50,6.6
2023-09-17,28.9,50,10.7
2023-09-18,30.2,50,9.8
2023-09-19,30.7,50,5.8
2023-09-20,31.3,50,2.8
2023-09-21,31.1,50,3.9
2023-09-22,30.8,50,2.8
2023-09-23,29.0,50,3.2
2023-09-24,29.0,50,2.9
2023-09-25,29.4,50,1.8
2023-09-26,30.1,50,1.9
2023-09-27,29.8,50,2.7
2023-09-28,28.9,50,2.4
2023-09-29,28.6,50,1.8
2023-09-30,29.0,50,3.1
2023-10-01,28.8,50,2.6
2023-10-02,27.4,50,2.3
2023-10-03,26.4,50,5.9
2023-10-04,27.1,50,3.9
2023-10-05,27.6,50,4.3
2023-10-06,27.4,50,3.2
2023-10-07,28.3,50,4.2
2023-10-08,29.6,50,4.8
2023-10-09,30.0,50,4.5
2023-10-10,29.1,50,3.7
2023-10-11,27.2,50,3.2
2023-10-12,26.4,50,2.3
2023-10-13,27.4,50,2.3
2023-10-14,27.8,50,2.4
2023-10-15,27.3,50,2.5
2023-10-16,25.4,50,5.9
2023-10-17,22.4,50,3.1
2023-10-18,22.7,50,3.6
2023-10-19,22.9,50,2.9
2023-10-20,22.9,50,2.0
2023-10-21,23.1,50,1.5
2023-10-22,23.4,50,1.1
2023-10-23,23.4,50,2.4
2023-10-24,23.3,50,2.3
2023-10-25,23.1,50,2.2
2023-10-26,23.3,50,3.9
2023-10-27,22.8,50,2.3
2023-10-28,22.7,50,1.8
2023-10-29,23.3,50,1.0
2023-10-30,23.8,50,0.9
2023-10-31,24.0,50,1.5
2023-11-01,23.7,50,0.8
2023-11-02,22.9,50,0.8
2023-11-03,22.5,50,0.9
2023-11-04,22.2,50,1.1
2023-11-05,22.3,50,0.8
2023-11-06,21.6,50,1.0
2023-11-07,22.3,50,1.1
2023-11-08,22.2,50,0.7
2023-11-09,22.3,50,1.0
2023-11-10,19.3,50,3.6
2023-11-11,19.4,50,2.5
2023-11-12,19.5,50,2.4
2023-11-13,19.1,50,0.5
2023-11-14,18.8,50,1.1
2023-11-15,18.5,50,1.7
2023-11-16,18.5,50,0.7
2023-11-17,19.4,50,0.7
2023-11-18,19.7,50,1.2
2023-11-19,19.8,50,1.1
2023-11-20,19.0,50,0.8
2023-11-21,18.4,50,2.9
2023-11-22,17.9,50,2.6
2023-11-23,17.2,50,1.1
2023-11-24,17.3,50,0.3
2023-11-25,17.3,50,1.3
2023-11-26,18.2,50,1.4
2023-11-27,18.2,50,2.8
2023-11-28,17.5,50,1.7
2023-11-29,18.1,50,1.1
2023-11-30,18.6,50,2.1
2023-12-01,18.5,50,0.9
2023-12-02,17.9,50,1.2
2023-12-03,17.6,50,1.0
2023-12-04,18.7,50,2.0
2023-12-05,17.3,50,1.7
2023-12-06,16.5,50,0.9
2023-12-07,16.8,50,1.9
2023-12-08,16.5,50,2.0
2023-12-09,15.7,50,2.8
2023-12-10,14.9,50,4.4
2023-12-11,14.4,50,1.1
2023-12-12,14.6,50,1.2
2023-12-13,14.8,50,0.5
2023-12-14,14.3,50,4.4
2023-12-15,14.0,50,1.4
2023-12-16,13.9,50,1.3
2023-12-17,14.4,50,1.9
2023-12-18,14.3,50,6.2
2023-12-19,14.2,50,6.1
2023-12-20,13.3,50,2.8
2023-12-21,13.5,50,2.5
2023-12-22,13.7,50,1.1
2023-12-23,15.2,50,1.6
2023-12-24,15.0,50,0.7
2023-12-25,15.2,50,3.0
2023-12-26,14.9,50,2.2
2023-12-27,14.1,50,2.5
2023-12-28,13.5,50,2.9
2023-12-29,13.9,50,1.5
2023-12-30,14.1,50,2.0
2023-12-31,13.1,50,2.4
2024-01-01,11.8,50,2.5
